y_px,tick,seconds,bass_x,bass_value,bass_flag,bass_source,treble_x,treble_value,treble_flag,treble_source
147628,131146,221.3534,1946.0,0.57967,ink,traced,2324.5,0.62076,ink,traced
147629,131147,221.355,1945.5,0.57861,ink,traced,2324.5,0.62076,ink,traced
147630,131148,221.3566,1945.5,0.57861,ink,traced,2324.5,0.62077,ink,traced
147631,131149,221.3582,1945.5,0.57861,ink,traced,2324.0,0.62183,ink,traced
147632,131150,221.3598,1945.5,0.5786,ink,traced,2324.5,0.62077,ink,traced
147633,131151,221.3615,1945.5,0.5786,ink,traced,2321.0,0.62823,ink,traced
147634,131152,221.3631,1945.5,0.57859,ink,traced,2324.5,0.62078,ink,traced
147635,131153,221.3647,1945.5,0.57859,ink,traced,2324.0,0.62185,ink,traced
147636,131154,221.3663,1945.0,0.57754,ink,traced,2324.5,0.62079,ink,traced
147637,131155,221.3679,1945.5,0.57858,ink,traced,2324.5,0.62079,ink,traced
147638,131156,221.3696,1946.0,0.57963,ink,traced,2324.0,0.62186,ink,traced
147639,131157,221.3712,1946.0,0.57962,ink,traced,2321.0,0.62825,ink,traced
147640,131158,221.3728,1945.5,0.57857,ink,traced,2321.5,0.62719,ink,traced
147641,131159,221.3744,1945.5,0.57857,ink,traced,2324.0,0.62188,ink,traced
147642,131160,221.376,1945.5,0.57856,ink,traced,2324.0,0.62188,ink,traced
147643,131161,221.3777,1945.5,0.57856,ink,traced,2324.5,0.62082,ink,traced
147644,131162,221.3793,1945.5,0.57855,ink,traced,2322.0,0.62614,ink,traced
147645,131163,221.3809,1946.0,0.5796,ink,traced,2322.0,0.62615,ink,traced
147646,131164,221.3825,1946.0,0.5796,ink,traced,2322.0,0.62615,ink,traced
147647,131165,221.3842,1946.0,0.57959,ink,traced,2324.0,0.6219,ink,traced
147648,131166,221.3858,1946.0,0.57959,ink,traced,2324.0,0.6219,ink,traced
147649,131167,221.3874,1946.0,0.57958,ink,traced,2324.0,0.62191,ink,traced
147650,131168,221.389,1946.0,0.57958,ink,traced,2324.0,0.62191,ink,traced
147651,131169,221.3906,1946.0,0.57958,ink,traced,2324.0,0.62192,ink,traced
147652,131170,221.3923,1946.0,0.57957,ink,traced,2324.0,0.62192,ink,traced
147653,131171,221.3939,1946.0,0.57957,ink,traced,2324.0,0.62192,ink,traced
147654,131172,221.3955,1946.0,0.57956,ink,traced,2323.5,0.62299,ink,traced
147655,131173,221.3971,1946.0,0.57956,ink,traced,2321.0,0.62832,ink,traced
147656,131174,221.3987,1946.0,0.57956,ink,traced,2324.5,0.62087,ink,traced
147657,131175,221.4004,1945.0,0.57745,ink,traced,2324.5,0.62088,ink,traced
147658,131176,221.402,1945.0,0.57745,ink,traced,2324.0,0.62194,ink,traced
147659,131177,221.4036,1945.5,0.57849,ink,traced,2324.0,0.62195,ink,traced
147660,131178,221.4052,1945.0,0.57744,ink,traced,2324.5,0.62089,ink,traced
147661,131179,221.4068,1945.5,0.57849,ink,traced,2325.0,0.61983,ink,traced
147662,131180,221.4085,1945.5,0.57848,ink,traced,2324.0,0.62196,ink,traced
147663,131181,221.4101,1945.0,0.57743,ink,traced,2324.5,0.6209,ink,traced
147664,131182,221.4117,1945.5,0.57847,ink,traced,2324.0,0.62197,ink,traced
147665,131183,221.4133,1945.5,0.57847,ink,traced,2324.0,0.62197,ink,traced
147666,131184,221.4149,1945.5,0.57847,ink,traced,2324.0,0.62198,ink,traced
147667,131185,221.4166,1945.5,0.57846,ink,traced,2324.0,0.62198,ink,traced
147668,131186,221.4182,1945.0,0.57741,ink,traced,2324.0,0.62198,ink,traced
147669,131187,221.4198,1945.5,0.57845,ink,traced,2321.5,0.62731,ink,traced
147670,131188,221.4214,1945.5,0.57845,ink,traced,2324.0,0.62199,ink,traced
147671,131189,221.4231,1945.5,0.57845,ink,traced,2322.0,0.62625,ink,traced
147672,131190,221.4247,1945.5,0.57844,ink,traced,2322.0,0.62626,ink,traced
147673,131191,221.4263,1945.0,0.57739,ink,traced,2321.0,0.62839,ink,traced
147674,131192,221.4279,1945.0,0.57739,ink,traced,2324.5,0.62094,ink,traced
147675,131193,221.4295,1945.0,0.57738,ink,traced,2322.0,0.62627,ink,traced
147676,131194,221.4312,1945.5,0.57843,ink,traced,2325.0,0.61989,ink,traced
147677,131195,221.4328,1945.5,0.57842,ink,traced,2324.5,0.62096,ink,traced
147678,131196,221.4344,1945.5,0.57842,ink,traced,2325.0,0.6199,ink,traced
147679,131197,221.436,1946.0,0.57946,ink,traced,2324.5,0.62096,ink,traced
147680,131198,221.4376,1945.5,0.57841,ink,traced,2324.0,0.62203,ink,traced
147681,131199,221.4393,1945.5,0.57841,ink,traced,2324.0,0.62204,ink,traced
147682,131200,221.4409,1945.5,0.5784,ink,traced,2324.0,0.62204,ink,traced
147683,131201,221.4425,1945.5,0.5784,ink,traced,2324.0,0.62205,ink,traced
147684,131202,221.4441,1945.5,0.5784,ink,traced,2323.5,0.62311,ink,traced
147685,131203,221.4457,1945.5,0.57839,ink,traced,2324.0,0.62205,ink,traced
147686,131204,221.4474,1945.5,0.57839,ink,traced,2324.0,0.62206,ink,traced
147687,131205,221.449,1945.5,0.57838,ink,traced,2324.5,0.621,ink,traced
147688,131206,221.4506,1945.0,0.57733,ink,traced,2324.5,0.621,ink,traced
147689,131207,221.4522,1945.5,0.57838,ink,traced,2324.5,0.62101,ink,traced
147690,131208,221.4539,1945.5,0.57837,ink,traced,2324.5,0.62101,ink,traced
147691,131209,221.4555,1944.5,0.57627,ink,traced,2324.0,0.62208,ink,traced
147692,131210,221.4571,1945.0,0.57731,ink,traced,2324.5,0.62102,ink,traced
147693,131211,221.4587,1945.5,0.57836,ink,traced,2324.5,0.62102,ink,traced
147694,131212,221.4603,1945.5,0.57836,ink,traced,2325.0,0.61996,ink,traced
147695,131213,221.462,1945.0,0.5773,ink,traced,2324.5,0.62103,ink,traced
147696,131214,221.4636,1945.5,0.57835,ink,traced,2324.0,0.6221,ink,traced
147697,131215,221.4652,1945.5,0.57834,ink,traced,2324.5,0.62104,ink,traced
147698,131216,221.4668,1945.0,0.57729,ink,traced,2324.0,0.62211,ink,traced
147699,131217,221.4684,1945.5,0.57834,ink,traced,2324.5,0.62105,ink,traced
147700,131218,221.4701,1945.5,0.57833,ink,traced,2323.0,0.62424,ink,traced
147701,131219,221.4717,1945.0,0.57728,ink,traced,2322.0,0.62637,ink,traced
147702,131220,221.4733,1945.0,0.57727,ink,traced,2322.0,0.62638,ink,traced
147703,131221,221.4749,1945.0,0.57727,ink,traced,2324.5,0.62106,ink,traced
147704,131222,221.4765,1945.0,0.57727,ink,traced,2324.0,0.62213,ink,traced
147705,131223,221.4782,1945.0,0.57726,ink,traced,2324.0,0.62213,ink,traced
147706,131224,221.4798,1945.5,0.57831,ink,traced,2324.0,0.62214,ink,traced
147707,131225,221.4814,1945.5,0.5783,ink,traced,2324.5,0.62108,ink,traced
147708,131226,221.483,1945.5,0.5783,ink,traced,2324.0,0.62215,ink,traced
147709,131227,221.4846,1945.0,0.57725,ink,traced,2324.0,0.62215,ink,traced
147710,131228,221.4863,1945.5,0.57829,ink,traced,2324.5,0.62109,ink,traced
147711,131229,221.4879,1945.5,0.57829,ink,traced,2324.5,0.62109,ink,traced
147712,131230,221.4895,1945.5,0.57828,ink,traced,2324.0,0.62216,ink,traced
147713,131231,221.4911,1945.5,0.57828,ink,traced,2324.5,0.6211,ink,traced
147714,131232,221.4928,1945.5,0.57828,ink,traced,2324.5,0.62111,ink,traced
147715,131233,221.4944,1945.5,0.57827,ink,traced,2325.0,0.62005,ink,traced
147716,131234,221.496,1945.5,0.57827,ink,traced,2324.0,0.62218,ink,traced
147717,131235,221.4976,1945.5,0.57826,ink,traced,2324.5,0.62112,ink,traced
147718,131236,221.4992,1945.0,0.57721,ink,traced,2324.5,0.62112,ink,traced
147719,131237,221.5009,1945.0,0.57721,ink,traced,2324.5,0.62113,ink,traced
147720,131238,221.5025,1945.0,0.5772,ink,traced,2324.5,0.62113,ink,traced
147721,131239,221.5041,1945.0,0.5772,ink,traced,2324.0,0.6222,ink,traced
147722,131240,221.5057,1945.0,0.57719,ink,traced,2324.0,0.6222,ink,traced
147723,131241,221.5073,1945.0,0.57719,ink,traced,2323.5,0.62327,ink,traced
147724,131242,221.509,1945.5,0.57824,ink,traced,2324.0,0.62221,ink,traced
147725,131243,221.5106,1945.0,0.57718,ink,traced,2324.0,0.62222,ink,traced
147726,131244,221.5122,1945.0,0.57718,ink,traced,2324.5,0.62116,ink,traced
147727,131245,221.5138,1945.0,0.57717,ink,traced,2325.0,0.6201,ink,traced
147728,131246,221.5154,1945.5,0.57822,ink,traced,2324.5,0.62116,ink,traced
147729,131247,221.5171,1945.5,0.57822,ink,traced,2324.5,0.62117,ink,traced
147730,131248,221.5187,1945.5,0.57821,ink,traced,2324.5,0.62117,ink,traced
147731,131249,221.5203,1945.5,0.57821,ink,traced,2324.5,0.62118,ink,traced
147732,131250,221.5219,1945.5,0.5782,ink,traced,2324.5,0.62118,ink,traced
147733,131251,221.5236,1945.5,0.5782,ink,traced,2324.5,0.62118,ink,traced
147734,131252,221.5252,1945.5,0.5782,ink,traced,2324.5,0.62119,ink,traced
147735,131253,221.5268,1945.0,0.57714,ink,traced,2324.0,0.62226,ink,traced
147736,131254,221.5284,1945.5,0.57819,ink,traced,2324.0,0.62226,ink,traced
147737,131255,221.53,1945.5,0.57818,ink,traced,2323.5,0.62333,ink,traced
147738,131256,221.5317,1945.5,0.57818,ink,traced,2323.0,0.6244,ink,traced
147739,131257,221.5333,1945.5,0.57818,ink,traced,2321.0,0.62866,ink,traced
147740,131258,221.5349,1945.5,0.57817,ink,traced,2319.5,0.63185,ink,traced
147741,131259,221.5365,1945.5,0.57817,ink,traced,2318.5,0.63399,ink,traced
147742,131260,221.5381,1945.5,0.57816,ink,traced,2316.0,0.63931,ink,traced
147743,131261,221.5398,1946.0,0.57921,ink,traced,2314.0,0.64357,ink,traced
147744,131262,221.5414,1945.5,0.57816,ink,traced,2312.0,0.64783,ink,traced
147745,131263,221.543,1945.5,0.57815,ink,traced,2311.0,0.64996,ink,traced
147746,131264,221.5446,1944.5,0.57605,ink,traced,2308.5,0.65529,ink,traced
147747,131265,221.5462,1945.5,0.57814,ink,traced,2305.5,0.66168,ink,traced
147748,131266,221.5479,1945.0,0.57709,ink,traced,2300.0,0.67339,ink,traced
147749,131267,221.5495,1945.5,0.57814,ink,traced,2300.0,0.67339,ink,traced
147750,131268,221.5511,1945.0,0.57708,ink,traced,2299.0,0.67552,ink,traced
147751,131269,221.5527,1945.0,0.57708,ink,traced,2297.0,0.67978,ink,traced
147752,131270,221.5543,1945.0,0.57709,ink,traced,2297.0,0.67978,ink,traced
147753,131271,221.556,1945.5,0.57814,ink,traced,2294.0,0.68616,ink,traced
147754,131272,221.5576,1945.5,0.57814,ink,traced,2293.0,0.68828,ink,traced
147755,131273,221.5592,1945.5,0.57814,ink,traced,2291.5,0.69147,ink,traced
147756,131274,221.5608,1945.5,0.57814,ink,traced,2291.0,0.69254,ink,traced
147757,131275,221.5625,1945.5,0.57815,ink,traced,2289.0,0.69679,ink,traced
147758,131276,221.5641,1945.0,0.5771,ink,traced,2288.0,0.69892,ink,traced
147759,131277,221.5657,1945.0,0.5771,ink,traced,2287.0,0.70104,ink,traced
147760,131278,221.5673,1945.5,0.57815,ink,traced,2285.0,0.7053,ink,traced
147761,131279,221.5689,1945.5,0.57816,ink,traced,2282.5,0.71062,ink,traced
147762,131280,221.5706,1945.5,0.57816,ink,traced,2281.5,0.71274,ink,traced
147763,131281,221.5722,1945.5,0.57816,ink,traced,2277.5,0.72125,ink,traced
147764,131282,221.5738,1945.5,0.57816,ink,traced,2276.5,0.72338,ink,traced
147765,131283,221.5754,1945.5,0.57816,ink,traced,2275.0,0.72657,ink,traced
147766,131284,221.577,1945.5,0.57817,ink,traced,2272.5,0.73189,ink,traced
147767,131285,221.5787,1945.5,0.57817,ink,traced,2269.5,0.73827,ink,traced
147768,131286,221.5803,1945.5,0.57817,ink,traced,2269.0,0.73933,ink,traced
147769,131287,221.5819,1945.5,0.57817,ink,traced,2266.5,0.74465,ink,traced
147770,131288,221.5835,1944.5,0.57608,ink,traced,2263.0,0.7521,ink,traced
147771,131289,221.5851,1945.5,0.57818,ink,traced,2262.0,0.75422,ink,traced
147772,131290,221.5868,1945.0,0.57713,ink,traced,2261.0,0.75635,ink,traced
147773,131291,221.5884,1945.5,0.57818,ink,traced,2259.0,0.7606,ink,traced
147774,131292,221.59,1945.5,0.57818,ink,traced,2257.5,0.76379,ink,traced
147775,131293,221.5916,1945.5,0.57819,ink,traced,2256.5,0.76592,ink,traced
147776,131294,221.5933,1945.5,0.57819,ink,traced,2255.0,0.76911,ink,traced
147777,131295,221.5949,1945.5,0.57819,ink,traced,2252.5,0.77443,ink,traced
147778,131296,221.5965,1945.0,0.57714,ink,traced,2250.0,0.77975,ink,traced
147779,131297,221.5981,1945.0,0.57714,ink,traced,2247.5,0.78507,ink,traced
147780,131298,221.5997,1945.0,0.57715,ink,traced,2244.0,0.79251,ink,traced
147781,131299,221.6014,1945.5,0.5782,ink,traced,2245.0,0.79038,ink,traced
147782,131300,221.603,1945.5,0.5782,ink,traced,2242.5,0.7957,ink,traced
147783,131301,221.6046,1945.0,0.57715,ink,traced,2242.5,0.7957,ink,traced
147784,131302,221.6062,1945.0,0.57716,ink,traced,2240.0,0.80102,ink,traced
147785,131303,221.6078,1945.5,0.57821,ink,traced,2238.5,0.80421,ink,traced
147786,131304,221.6095,1945.0,0.57716,ink,traced,2236.5,0.80846,ink,traced
147787,131305,221.6111,1944.5,0.57611,ink,traced,2235.0,0.81165,ink,traced
147788,131306,221.6127,1945.5,0.57821,ink,traced,2234.0,0.81378,ink,traced
147789,131307,221.6143,1945.5,0.57822,ink,traced,2232.5,0.81697,ink,traced
147790,131308,221.6159,1944.5,0.57612,ink,traced,2230.5,0.82122,ink,traced
147791,131309,221.6176,1945.0,0.57717,ink,traced,2229.5,0.82335,ink,traced
147792,131310,221.6192,1945.5,0.57822,ink,traced,2227.0,0.82867,ink,traced
147793,131311,221.6208,1945.5,0.57822,ink,traced,2225.5,0.83186,ink,traced
147794,131312,221.6224,1945.5,0.57823,ink,traced,2220.5,0.8425,ink,traced
147795,131313,221.624,1945.0,0.57718,ink,traced,2221.5,0.84037,ink,traced
147796,131314,221.6257,1945.0,0.57718,ink,traced,2221.0,0.84143,ink,traced
147797,131315,221.6273,1945.5,0.57823,ink,traced,2219.5,0.84462,ink,traced
147798,131316,221.6289,1944.5,0.57614,ink,traced,2218.0,0.84781,ink,traced
147799,131317,221.6305,1945.0,0.57719,ink,traced,2216.5,0.851,ink,traced
147800,131318,221.6322,1945.0,0.57719,ink,traced,2216.0,0.85206,ink,traced
147801,131319,221.6338,1945.5,0.57824,ink,traced,2213.5,0.85738,ink,traced
147802,131320,221.6354,1945.5,0.57824,ink,traced,2213.5,0.85738,ink,traced
147803,131321,221.637,1945.5,0.57825,ink,traced,2212.0,0.86057,ink,traced
147804,131322,221.6386,1945.0,0.5772,ink,traced,2209.5,0.86589,ink,traced
147805,131323,221.6403,1945.5,0.57825,ink,traced,2209.0,0.86695,ink,traced
147806,131324,221.6419,1945.0,0.5772,ink,traced,2206.5,0.87227,ink,traced
147807,131325,221.6435,1945.0,0.57721,ink,traced,2207.0,0.8712,ink,traced
147808,131326,221.6451,1944.5,0.57616,ink,traced,2203.0,0.87971,ink,traced
147809,131327,221.6467,1945.0,0.57721,ink,traced,2203.0,0.87971,ink,traced
147810,131328,221.6484,1945.5,0.57826,ink,traced,2201.0,0.88396,ink,traced
147811,131329,221.65,1946.5,0.58036,ink,traced,2201.5,0.8829,ink,traced
147812,131330,221.6516,1944.5,0.57617,ink,traced,2199.5,0.88715,ink,traced
147813,131331,221.6532,1945.5,0.57827,ink,traced,2196.5,0.89353,ink,traced
147814,131332,221.6548,1945.0,0.57722,ink,traced,2198.0,0.89034,ink,traced
147815,131333,221.6565,1945.5,0.57827,ink,traced,2195.5,0.89566,ink,traced
147816,131334,221.6581,1945.0,0.57722,ink,traced,2195.5,0.89565,ink,traced
147817,131335,221.6597,1945.0,0.57723,ink,traced,2195.0,0.89672,ink,traced
147818,131336,221.6613,1945.0,0.57723,ink,traced,2195.0,0.89671,ink,traced
147819,131337,221.663,1945.5,0.57828,ink,traced,2191.0,0.90523,ink,traced
147820,131338,221.6646,1945.5,0.57828,ink,traced,2192.5,0.90203,ink,traced
147821,131339,221.6662,1945.0,0.57724,ink,traced,2189.0,0.90948,ink,traced
147822,131340,221.6678,1945.5,0.57829,ink,traced,2187.0,0.91373,ink,traced
147823,131341,221.6694,1945.5,0.57829,ink,traced,2187.0,0.91373,ink,traced
147824,131342,221.6711,1945.5,0.57829,ink,traced,2185.0,0.91798,ink,traced
147825,131343,221.6727,1945.0,0.57724,ink,traced,2187.5,0.91266,ink,traced
147826,131344,221.6743,1945.0,0.57725,ink,traced,2184.0,0.92011,ink,traced
147827,131345,221.6759,1946.0,0.57935,ink,traced,2182.5,0.9233,ink,traced
147828,131346,221.6775,1945.5,0.5783,ink,traced,2184.0,0.9201,ink,traced
147829,131347,221.6792,1945.5,0.5783,ink,traced,2184.0,0.9201,ink,traced
147830,131348,221.6808,1946.5,0.5804,ink,traced,2183.0,0.92223,ink,traced
147831,131349,221.6824,1945.5,0.57831,ink,traced,2181.0,0.92648,ink,traced
147832,131350,221.684,1947.0,0.58146,ink,traced,2180.0,0.92861,ink,traced
147833,131351,221.6856,1946.5,0.58041,ink,traced,2182.0,0.92435,ink,traced
147834,131352,221.6873,1946.5,0.58041,ink,traced,2181.5,0.92541,ink,traced
147835,131353,221.6889,1946.0,0.57936,ink,traced,2180.5,0.92754,ink,traced
147836,131354,221.6905,1947.0,0.58147,ink,traced,2177.0,0.93498,ink,traced
147837,131355,221.6921,1946.5,0.58042,ink,traced,2179.0,0.93072,ink,traced
147838,131356,221.6938,1947.0,0.58147,ink,traced,2176.0,0.93711,ink,traced
147839,131357,221.6954,1946.5,0.58042,ink,traced,2175.5,0.93817,ink,traced
147840,131358,221.697,1944.5,0.57623,ink,traced,2177.0,0.93497,ink,traced
147841,131359,221.6986,1947.0,0.58148,ink,traced,2176.0,0.9371,ink,traced
147842,131360,221.7002,1946.0,0.57938,ink,traced,2175.5,0.93816,ink,traced
147843,131361,221.7019,1946.5,0.58043,ink,traced,2175.5,0.93816,ink,traced
147844,131362,221.7035,1946.5,0.58043,ink,traced,2175.5,0.93816,ink,traced
147845,131363,221.7051,1948.0,0.58358,ink,traced,2176.0,0.93709,ink,traced
147846,131364,221.7067,1949.0,0.58568,ink,traced,2175.0,0.93922,ink,traced
147847,131365,221.7083,1948.5,0.58464,ink,traced,2171.0,0.94773,ink,traced
147848,131366,221.71,1946.5,0.58044,ink,traced,2172.0,0.9456,ink,traced
147849,131367,221.7116,1947.0,0.58149,ink,traced,2173.5,0.9424,ink,traced
147850,131368,221.7132,1949.5,0.58674,ink,traced,2174.0,0.94134,ink,traced
147851,131369,221.7148,1949.0,0.58569,ink,traced,2173.0,0.94346,ink,traced
147852,131370,221.7164,1947.5,0.58255,ink,traced,2171.0,0.94772,ink,traced
147853,131371,221.7181,1947.5,0.58255,ink,traced,2172.5,0.94452,ink,traced
147854,131372,221.7197,1947.0,0.5815,ink,traced,2172.0,0.94559,ink,traced
147855,131373,221.7213,1947.5,0.58256,ink,traced,2172.0,0.94558,ink,traced
147856,131374,221.7229,1947.0,0.58151,ink,traced,2172.0,0.94558,ink,traced
147857,131375,221.7245,1947.5,0.58256,ink,traced,2171.5,0.94664,ink,traced
147858,131376,221.7262,1948.5,0.58466,ink,traced,2171.5,0.94664,ink,traced
147859,131377,221.7278,1948.0,0.58361,ink,traced,2171.5,0.94664,ink,traced
147860,131378,221.7294,1947.5,0.58257,ink,traced,2171.5,0.94664,ink,traced
147861,131379,221.731,1947.5,0.58257,ink,traced,2171.5,0.94663,ink,traced
147862,131380,221.7327,1949.0,0.58572,ink,traced,2171.5,0.94663,ink,traced
147863,131381,221.7343,1948.5,0.58467,ink,traced,2171.5,0.94663,ink,traced
147864,131382,221.7359,1948.5,0.58467,ink,traced,2171.5,0.94663,ink,traced
147865,131383,221.7375,1948.5,0.58468,ink,traced,2171.5,0.94663,ink,traced
147866,131384,221.7391,1948.5,0.58468,ink,traced,2171.5,0.94662,ink,traced
147867,131385,221.7408,1948.5,0.58468,ink,traced,2171.5,0.94662,ink,traced
147868,131386,221.7424,1949.0,0.58573,ink,traced,2171.5,0.94662,ink,traced
147869,131387,221.744,1949.0,0.58573,ink,traced,2172.0,0.94555,ink,traced
147870,131388,221.7456,1948.5,0.58469,ink,traced,2171.0,0.94768,ink,traced
147871,131389,221.7472,1949.0,0.58574,ink,traced,2171.0,0.94768,ink,traced
147872,131390,221.7489,1949.0,0.58574,ink,traced,2171.5,0.94661,ink,traced
147873,131391,221.7505,1950.0,0.58784,ink,traced,2171.5,0.94661,ink,traced
147874,131392,221.7521,1949.0,0.58574,ink,traced,2171.5,0.94661,ink,traced
147875,131393,221.7537,1949.0,0.58575,ink,traced,2171.5,0.9466,ink,traced
147876,131394,221.7553,1949.0,0.58575,ink,traced,2170.5,0.94873,ink,traced
147877,131395,221.757,1949.5,0.5868,ink,traced,2171.0,0.94766,ink,traced
147878,131396,221.7586,1949.5,0.5868,ink,traced,2171.0,0.94766,ink,traced
147879,131397,221.7602,1950.0,0.58785,ink,traced,2170.5,0.94872,ink,traced
147880,131398,221.7618,1950.5,0.5889,ink,traced,2170.5,0.94872,ink,traced
147881,131399,221.7635,1950.5,0.58891,ink,traced,2170.5,0.94872,ink,traced
147882,131400,221.7651,1950.0,0.58786,ink,traced,2171.0,0.94765,ink,traced
147883,131401,221.7667,1950.5,0.58891,ink,traced,2171.0,0.94765,ink,traced
147884,131402,221.7683,1950.5,0.58891,ink,traced,2170.5,0.94871,ink,traced
147885,131403,221.7699,1950.5,0.58892,ink,traced,2170.0,0.94977,ink,traced
147886,131404,221.7716,1950.5,0.58892,ink,traced,2170.5,0.94871,ink,traced
147887,131405,221.7732,1950.5,0.58892,ink,traced,2176.0,0.937,ink,traced
147888,131406,221.7748,1951.0,0.58997,ink,traced,2177.0,0.93487,ink,traced
147889,131407,221.7764,1951.0,0.58997,ink,traced,2182.0,0.92423,ink,traced
147890,131408,221.778,1951.0,0.58998,ink,traced,2186.0,0.91571,ink,traced
147891,131409,221.7797,1949.5,0.58683,ink,traced,2194.0,0.89868,ink,traced
147892,131410,221.7813,1950.5,0.58893,ink,traced,2200.5,0.88485,ink,traced
147893,131411,221.7829,1951.0,0.58998,ink,traced,2208.0,0.86888,ink,traced
147894,131412,221.7845,1951.0,0.58998,ink,traced,2212.0,0.86037,ink,traced
147895,131413,221.7861,1950.5,0.58894,ink,traced,2218.5,0.84653,ink,traced
147896,131414,221.7878,1951.0,0.58999,ink,traced,2223.0,0.83695,ink,traced
147897,131415,221.7894,1951.0,0.58999,ink,traced,2228.0,0.82631,ink,traced
147898,131416,221.791,1951.0,0.58999,ink,traced,2238.0,0.80502,ink,traced
147899,131417,221.7926,1952.5,0.59314,ink,traced,2259.0,0.76033,ink,traced
147900,131418,221.7942,1951.5,0.59105,ink,traced,2265.5,0.74649,ink,traced
147901,131419,221.7959,1951.0,0.59,ink,traced,2278.0,0.71989,ink,traced
147902,131420,221.7975,1951.0,0.59,ink,traced,2284.0,0.70711,ink,traced
147903,131421,221.7991,1951.0,0.59,ink,traced,2295.5,0.68264,ink,traced
147904,131422,221.8007,1951.0,0.59001,ink,traced,2308.0,0.65603,ink,traced
147905,131423,221.8024,1950.5,0.58896,ink,traced,2318.0,0.63475,ink,traced
147906,131424,221.804,1951.0,0.59001,ink,traced,2327.0,0.61559,ink,traced
147907,131425,221.8056,1952.5,0.59316,ink,traced,2327.0,0.61559,ink,traced
147908,131426,221.8072,1951.5,0.59106,ink,traced,2327.0,0.61559,ink,traced
147909,131427,221.8088,1951.0,0.59002,ink,traced,2327.0,0.61558,ink,traced
147910,131428,221.8105,1952.0,0.59212,ink,traced,2326.0,0.61771,ink,traced
147911,131429,221.8121,1952.5,0.59317,ink,traced,2329.5,0.61026,ink,traced
147912,131430,221.8137,1951.0,0.59002,ink,traced,2326.0,0.6177,ink,traced
147913,131431,221.8153,1952.0,0.59212,ink,traced,2323.0,0.62409,ink,traced
147914,131432,221.8169,1951.5,0.59108,ink,traced,2321.0,0.62834,ink,traced
147915,131433,221.8186,1952.0,0.59213,ink,traced,2319.5,0.63153,ink,traced
147916,131434,221.8202,1952.5,0.59318,ink,traced,2318.0,0.63472,ink,traced
147917,131435,221.8218,1952.0,0.59213,ink,traced,2317.0,0.63685,ink,traced
147918,131436,221.8234,1952.5,0.59318,ink,traced,2317.0,0.63685,ink,traced
147919,131437,221.825,1952.5,0.59319,ink,traced,2317.5,0.63578,ink,traced
147920,131438,221.8267,1952.5,0.59319,ink,traced,2317.5,0.63578,ink,traced
147921,131439,221.8283,1953.5,0.59529,ink,traced,2317.0,0.63684,ink,traced
147922,131440,221.8299,1953.0,0.59424,ink,traced,2317.5,0.63577,ink,traced
147923,131441,221.8315,1952.0,0.59215,ink,traced,2317.5,0.63577,ink,traced
147924,131442,221.8332,1953.0,0.59425,ink,traced,2322.0,0.62619,ink,traced
147925,131443,221.8348,1952.0,0.59215,ink,traced,2319.5,0.63151,ink,traced
147926,131444,221.8364,1952.5,0.5932,ink,traced,2323.0,0.62406,ink,traced
147927,131445,221.838,1953.5,0.5953,ink,traced,2321.0,0.62831,ink,traced
147928,131446,221.8396,1953.5,0.5953,ink,traced,2321.0,0.62831,ink,traced
147929,131447,221.8413,1953.0,0.59426,ink,traced,2321.5,0.62724,ink,traced
147930,131448,221.8429,1953.5,0.59531,ink,traced,2320.5,0.62937,ink,traced
147931,131449,221.8445,1953.5,0.59531,ink,traced,2321.5,0.62724,ink,traced
147932,131450,221.8461,1953.5,0.59531,ink,traced,2321.5,0.62724,ink,traced
147933,131451,221.8477,1953.5,0.59531,ink,traced,2320.5,0.62936,ink,traced
147934,131452,221.8494,1953.5,0.59532,ink,traced,2322.0,0.62617,ink,traced
147935,131453,221.851,1953.0,0.59427,ink,traced,2322.5,0.6251,ink,traced
147936,131454,221.8526,1954.5,0.59742,ink,traced,2323.0,0.62404,ink,traced
147937,131455,221.8542,1954.5,0.59742,ink,traced,2322.5,0.6251,ink,traced
147938,131456,221.8558,1954.5,0.59742,ink,traced,2323.0,0.62403,ink,traced
147939,131457,221.8575,1953.0,0.59428,ink,traced,2323.0,0.62403,ink,traced
147940,131458,221.8591,1953.5,0.59533,ink,traced,2323.5,0.62296,ink,traced
147941,131459,221.8607,1954.0,0.59638,ink,traced,2323.5,0.62296,ink,traced
147942,131460,221.8623,1952.5,0.59324,ink,traced,2324.0,0.6219,ink,traced
147943,131461,221.8639,1953.5,0.59534,ink,traced,2324.5,0.62083,ink,traced
147944,131462,221.8656,1954.0,0.59639,ink,traced,2324.5,0.62083,ink,traced
147945,131463,221.8672,1955.5,0.59954,ink,traced,2325.0,0.61976,ink,traced
147946,131464,221.8688,1955.0,0.59849,ink,traced,2323.5,0.62295,ink,traced
147947,131465,221.8704,1956.0,0.60059,ink,traced,2321.5,0.62721,ink,traced
147948,131466,221.8721,1954.0,0.5964,ink,traced,2324.5,0.62082,ink,traced
147949,131467,221.8737,1954.0,0.5964,ink,traced,2324.5,0.62082,ink,traced
147950,131468,221.8753,1954.5,0.59745,ink,traced,2321.5,0.6272,ink,traced
147951,131469,221.8769,1954.5,0.59745,ink,traced,2324.0,0.62188,ink,traced
147952,131470,221.8785,1954.5,0.59745,ink,traced,2324.0,0.62187,ink,traced
